area;upm;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;periodo
1;010150023601;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;3;2;3;2;2711;113,502804578678;202104
1;010150023601;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;1;1;1;2711;88,7132031759299;202104
1;010150023601;3;3;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;1;3;1;2711;147,058133309554;202104
1;010150025902;1;1;2;2;4;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;2712;207,120134911811;202104
1;010150025902;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;1;2;2;2;2712;149,161587476956;202104
1;010150025902;3;2;2;2;3;2;3;2;1;2;3;2;3;3;3;3;2;2;2;3;2;3;2;2712;254,169346490363;202104
1;010150025902;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2712;160,578362478306;202104
1;010150025902;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;200,344354508711;202104
1;010150025902;3;2;2;2;3;2;3;2;2;2;3;2;2;3;3;3;2;2;2;3;2;3;2;2712;160,578362478306;202104
1;010150025902;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2712;202,024992146031;202104
1;010150026103;3;2;1;2;3;1;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;3;2711;107,524815894523;202104
1;010150026103;2;2;1;2;3;2;2;2;1;2;1;2;3;2;3;2;2;2;2;3;2;3;3;2711;202,599669710414;202104
1;010150026103;3;2;1;2;3;1;2;2;3;2;1;2;1;3;1;3;2;2;2;3;2;3;3;2711;144,170238595981;202104
1;010150026103;2;2;1;1;3;1;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;2711;98,4175781958105;202104
1;010150026103;2;2;1;2;3;2;2;2;1;2;3;2;1;2;3;2;2;2;2;3;3;3;2;2711;141,162454210617;202104
1;010150026103;3;2;1;2;3;2;2;2;1;2;1;2;3;2;2;2;2;2;2;3;2;3;3;2711;217,837097687835;202104
1;010150026103;3;2;1;2;1;1;2;2;2;2;3;2;3;2;2;2;2;2;2;3;2;3;3;2711;122,789931791801;202104
1;010150028701;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2713;171,419182907593;202104
1;010150028701;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2713;126,30398875696;202104
1;010150028701;2;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;3;2713;157,582196684857;202104
1;010150028701;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;3;3;2713;181,160534087209;202104
1;010150028701;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2713;126,30398875696;202104
1;010150028701;2;2;1;1;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;2713;157,582196684857;202104
1;010150028701;1;2;2;2;4;2;2;2;1;1;3;3;3;1;2;2;2;2;2;1;2;2;2;2713;198,255490691738;202104
1;010150029002;2;2;2;2;2;2;2;2;2;1;2;3;2;2;3;3;2;2;2;3;3;2;2;2713;157,784146109225;202104
1;010150029002;2;1;2;2;2;2;2;1;1;2;3;3;3;2;3;3;2;2;2;3;3;3;3;2713;136,145505182055;202104
1;010150029002;2;2;1;3;2;3;2;1;2;3;2;3;1;3;2;2;2;2;2;2;1;2;1;2713;184,395963333196;202104
1;010150029002;1;2;2;2;3;2;2;2;1;2;3;2;2;3;3;3;2;2;2;3;1;2;1;2713;289,440678413919;202104
1;010150029002;2;2;2;2;2;2;2;1;2;2;3;3;3;2;3;3;2;2;2;3;2;2;2;2713;241,829518248806;202104
1;010150029002;3;2;1;2;3;2;2;1;1;2;3;3;1;3;3;3;2;2;1;3;3;3;2;2713;241,829518248806;202104
1;010150030301;2;2;2;2;3;2;3;2;2;2;3;2;3;2;3;3;2;2;2;2;1;2;2;2712;171,097115047096;202104
1;010150030301;2;2;2;2;3;2;2;2;2;2;2;2;3;3;3;3;2;2;2;3;1;3;1;2712;184,192827548645;202104
1;010150030301;3;3;2;2;3;3;3;3;2;2;2;3;3;3;2;2;2;2;2;3;1;3;1;2712;147,632723170767;202104
1;010150030301;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;3;1;3;2;2712;171,097115047096;202104
1;010150030301;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;1;1;2;1;2712;184,192827548645;202104
1;010150030301;2;2;1;2;4;2;4;3;2;1;2;3;2;3;2;3;2;2;2;3;2;2;3;2712;147,632723170767;202104
1;010150030301;3;3;2;1;2;3;2;3;1;2;3;2;2;2;2;3;2;2;2;3;1;3;1;2712;409,705673589714;202104
1;010150030602;3;2;1;2;2;2;2;2;1;2;3;2;3;2;3;3;1;1;1;2;2;3;3;2712;383,68020367161;202104
1;010150030602;2;2;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;3;2712;283,125785460246;202104
1;010150030602;3;2;2;2;3;1;2;2;1;2;1;2;3;2;3;2;2;2;2;2;2;3;3;2712;193,638613576781;202104
1;010150030602;2;2;2;2;3;1;2;2;3;2;3;2;3;2;3;2;2;2;2;3;2;3;3;2712;276,537942691094;202104
1;010150030602;3;1;1;1;3;2;1;1;3;2;3;2;2;2;3;2;2;2;1;3;1;3;2;2712;208,459644380848;202104
1;010150030602;2;2;2;2;3;1;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2712;155,203632051319;202104
1;010150030602;2;2;1;2;3;2;2;2;1;2;3;2;3;2;1;2;2;2;2;2;2;3;3;2712;202,399754470929;202104
1;010150032202;2;2;1;2;3;2;1;2;2;2;3;2;3;1;3;2;2;2;2;3;2;3;2;2711;139,519585738046;202104
1;010150032202;2;2;2;2;3;2;2;2;1;2;3;2;1;2;1;2;2;2;2;2;2;2;1;2711;118,82896625013;202104
1;010150032202;2;2;1;2;3;2;2;2;1;2;3;2;1;2;1;2;2;2;2;3;2;3;2;2711;182,9755575741;202104
1;010150032202;2;2;3;2;3;2;2;2;2;2;1;2;1;2;1;2;2;2;1;2;2;3;3;2711;154,126130177083;202104
1;010150032202;2;2;1;2;3;2;2;2;2;2;3;2;1;2;1;2;2;2;2;3;3;3;3;2711;118,82896625013;202104
1;010150032202;3;2;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;3;2711;118,82896625013;202104
1;010150032202;2;2;1;2;3;1;2;2;2;2;3;2;1;2;3;2;2;2;2;3;2;3;3;2711;141,224687724622;202104
1;010150032701;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2712;205,94803783172;202104
1;010150032701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;229,608106501297;202104
1;010150032701;3;3;1;1;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;2712;200,345854680008;202104
1;010150032701;3;3;1;1;1;1;1;1;2;2;2;2;3;2;2;2;2;2;1;3;3;3;3;2712;259,104963354354;202104
1;010150032701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;169,055687211297;202104
1;010150032701;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;2;3;3;2712;209,401729470115;202104
1;010150032701;2;2;2;2;2;2;2;2;1;1;3;3;2;3;3;3;2;2;2;1;3;3;2;2712;180,532833925802;202104
1;010150033201;3;2;3;3;3;2;3;1;1;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2713;110,3075376794;202104
1;010150033201;2;2;3;2;3;2;3;2;2;1;2;3;3;3;3;3;2;2;2;3;3;3;3;2713;151,56688698147;202104
1;010150033201;3;3;3;2;3;2;3;1;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2713;110,3075376794;202104
1;010150033201;3;3;3;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;206,813291196978;202104
1;010150033201;2;3;1;2;3;2;2;2;1;2;3;2;2;3;3;2;2;2;2;3;2;2;2;2713;110,3075376794;202104
1;010150033201;3;2;1;2;3;2;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;123,211212757071;202104
1;010150033201;3;2;2;2;3;2;3;2;1;2;3;3;3;3;3;2;2;2;2;3;2;3;3;2713;219,053441958646;202104
1;010150033201;3;3;3;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;2;3;3;3;2713;169,854067139056;202104
1;010150033501;3;3;1;2;2;2;2;2;2;2;3;3;3;3;3;3;1;2;2;3;3;2;1;2712;135,547029503747;202104
1;010150033501;1;2;2;2;3;2;2;2;1;2;3;2;3;2;3;3;2;2;2;3;2;2;1;2712;214,548830713924;202104
1;010150033501;2;1;2;2;4;2;4;2;2;2;3;2;3;1;3;3;2;2;2;3;3;2;1;2712;180,746755963678;202104
1;010150033501;2;2;1;2;3;2;2;1;2;2;3;3;3;2;3;3;2;2;2;3;2;2;1;2712;135,547029503747;202104
1;010150033501;2;2;2;2;4;2;4;2;1;2;3;3;3;2;3;3;2;2;2;3;2;2;2;2712;108,642542435923;202104
1;010150033501;3;2;1;2;2;2;2;2;2;1;3;1;2;1;3;3;2;2;2;3;1;3;2;2712;135,547029503747;202104
1;010150035002;2;2;2;2;3;1;2;2;1;2;3;2;1;2;3;2;2;2;1;2;2;3;2;2711;122,380715809873;202104
1;010150035002;2;2;2;2;3;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;2;3;2;2711;113,679711045957;202104
1;010150035002;2;2;1;2;3;1;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;2;2711;113,679711045957;202104
1;010150035002;2;2;1;2;3;2;2;2;1;2;3;2;1;2;1;2;2;2;2;3;2;3;3;2711;113,679711045957;202104
1;010150035002;2;2;1;2;3;1;2;2;2;2;1;2;3;1;3;2;2;2;2;3;3;3;3;2711;113,679711045957;202104
1;010150035002;2;2;1;2;3;1;2;2;1;2;3;2;3;2;3;2;2;2;2;3;1;3;3;2711;187,764699531808;202104
1;010150035002;2;2;1;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;3;2;3;3;2711;142,782649597963;202104
1;010150036502;2;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2712;236,068975468007;202104
1;010150036502;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;1;1;2712;165,301255492374;202104
1;010150036502;3;3;2;2;4;2;4;2;2;2;2;2;2;3;3;3;2;2;2;2;2;1;1;2712;165,301255492374;202104
1;010150036502;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;3;3;2712;249,484223129558;202104
1;010150036502;2;2;2;2;2;2;2;2;1;1;3;3;3;3;3;3;2;2;2;2;2;1;1;2712;132,490905409663;202104
1;010150036502;2;1;2;1;2;2;2;2;2;2;3;3;3;3;2;3;2;2;2;2;2;1;1;2712;241,692743685576;202104
1;010150036502;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;132,490905409663;202104
1;010150036502;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;1;1;2712;173,938836468795;202104
1;010150037301;2;2;1;1;4;3;4;3;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;156,707014146788;202104
1;010150037301;3;3;1;1;4;3;4;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;145,565483656409;202104
1;010150037301;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;2;3;3;3;2711;145,565483656409;202104
1;010150037301;3;2;3;3;4;3;4;3;3;3;2;2;2;2;2;2;2;2;1;3;3;3;2;2711;240,178640705087;202104
1;010150037301;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;130,320688466138;202104
1;010150037301;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;116,67245157084;202104
1;010150037301;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2711;135,216091937506;202104
1;010150039003;2;2;2;2;2;2;2;2;2;2;3;2;3;3;3;2;2;2;2;2;2;2;2;2712;108,243800208225;202104
1;010150039003;2;2;2;2;3;2;2;2;2;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2712;130,160168198773;202104
1;010150039003;3;3;1;2;4;3;4;3;1;1;3;2;3;2;3;2;2;2;2;3;3;3;3;2712;158,56450431555;202104
1;010150039003;3;3;2;2;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;176,780978238592;202104
1;010150039003;3;3;2;2;3;2;2;2;2;2;3;3;3;2;3;3;2;2;2;3;3;3;3;2712;151,85900461973;202104
1;010150039003;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;2712;96,9076336710674;202104
1;010150039003;3;3;1;1;4;3;4;3;3;3;3;2;3;3;3;3;2;2;2;3;2;3;3;2712;120,906061160136;202104
1;010150039401;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;217,084485767581;202104
1;010150039401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;225,867180716793;202104
1;010150039401;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;2;2711;192,732855316024;202104
1;010150039401;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2711;123,815662891504;202104
1;010150039401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2711;217,084485767581;202104
1;010150039401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;202,592597395699;202104
1;010150039401;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;154,477656125168;202104
1;010150039501;3;1;1;2;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;213,908815213444;202104
1;010150039501;2;3;2;2;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;177,71685758423;202104
1;010150039501;3;1;2;2;2;2;2;2;1;1;2;2;2;2;2;3;2;2;2;3;3;3;3;2712;404,820498182806;202104
1;010150039501;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2712;170,024148506442;202104
1;010150039501;2;3;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;162,664428508923;202104
1;010150039501;2;2;1;2;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;183,037736529525;202104
1;010150039501;2;2;2;2;3;1;3;1;3;3;3;3;2;2;2;2;2;2;2;2;2;3;3;2712;184,953638321341;202104
1;010150041802;3;1;2;3;2;2;2;2;1;2;3;3;3;1;3;3;2;2;2;2;2;3;3;2712;126,677671717562;202104
1;010150041802;3;3;2;2;2;2;2;1;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2712;152,326387525832;202104
1;010150041802;2;2;2;2;3;1;3;1;1;1;3;3;2;3;3;3;2;2;2;3;2;3;1;2712;119,419720442737;202104
1;010150041802;2;2;2;1;2;1;3;1;1;2;3;1;3;3;3;3;2;2;2;3;1;3;1;2712;153,604214698255;202104
1;010150041802;3;3;1;2;4;1;3;1;1;2;3;3;3;3;2;3;2;2;2;3;3;3;2;2712;136,373535781208;202104
1;010150041802;2;2;2;2;2;1;3;1;1;2;3;1;3;1;1;1;2;2;1;3;3;3;1;2712;152,326387525832;202104
1;010150041802;2;2;2;2;2;1;3;1;1;2;3;3;3;3;3;3;2;2;2;3;2;3;3;2712;136,373535781208;202104
1;010150042602;2;3;1;2;2;2;2;2;1;2;1;2;3;2;2;2;2;2;2;3;3;3;3;2711;194,430328189832;202104
1;010150042602;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;157,133412101845;202104
1;010150042602;2;1;1;2;2;1;2;2;1;2;2;2;3;2;2;2;2;2;2;3;3;3;3;2711;117,838724864712;202104
1;010150042602;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;126,85805907121;202104
1;010150042602;3;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;220,933356254924;202104
1;010150042602;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2711;117,838724864712;202104
1;010150042602;3;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;128,185914120606;202104
1;010150042704;3;2;1;2;3;2;2;2;1;2;3;3;3;2;2;3;2;2;1;3;2;3;2;2712;163,112926113563;202104
1;010150042704;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;98,0432700031502;202104
1;010150042704;3;2;1;2;2;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;3;3;3;2712;143,621920882484;202104
1;010150042704;3;2;1;2;3;2;2;2;1;2;3;2;3;3;3;3;2;2;2;3;3;3;3;2712;127,857405873099;202104
1;010150042704;2;2;1;2;2;1;2;2;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2712;180,691949964315;202104
1;010150042902;3;2;3;2;3;2;2;2;1;2;3;3;2;2;3;2;2;2;2;3;2;3;2;2711;80,0039667914331;202104
1;010150042902;2;2;1;2;2;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;2711;80,0039667914331;202104
1;010150042902;2;2;2;2;2;2;2;2;2;2;3;1;3;2;3;2;2;2;2;2;3;2;2;2711;99,8163316501089;202104
1;010150042902;3;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;3;2711;124,535075742662;202104
1;010150042902;2;2;2;2;2;1;2;2;2;2;3;2;3;3;3;2;2;2;2;3;1;3;1;2711;107,456238272083;202104
1;010150042902;3;2;1;2;3;1;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;2711;107,456238272083;202104
1;010150043001;3;3;1;1;3;3;3;3;1;1;3;3;2;2;2;2;2;2;2;3;3;2;2;2711;182,909984514808;202104
1;010150043001;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2711;145,927254234211;202104
1;010150043001;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;134,672828416814;202104
1;010150043001;3;3;1;1;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;211,981259924288;202104
1;010150043001;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2711;169,433021256934;202104
1;010150043001;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;107,941859956695;202104
1;010150043001;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1;2711;196,909849855666;202104
1;010150043103;2;1;1;2;2;2;2;2;1;2;3;2;1;3;3;3;2;2;2;2;1;3;1;2713;95,1665470842372;202104
1;010150043103;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;1;1;2;2713;195,907188128388;202104
1;010150043103;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1;2;2;2;3;2713;173,604850844308;202104
1;010150043103;3;1;1;2;3;2;2;2;2;1;3;2;3;3;3;3;2;2;2;3;1;3;2;2713;155,71566237036;202104
1;010150043103;3;1;2;2;2;2;2;2;1;2;3;2;1;3;3;3;2;2;2;3;2;3;3;2713;148,13731899319;202104
1;010150043103;3;2;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2;3;3;2;1;2713;173,604850844308;202104
1;010150043103;2;1;1;1;2;2;2;2;2;1;3;2;2;2;3;3;2;2;1;1;2;3;3;2713;222,61152871897;202104
1;010150044003;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;3;1;2713;149,37479060752;202104
1;010150044003;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2713;213,324173941874;202104
1;010150044003;3;3;1;1;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;3;3;3;3;2713;160,807884100866;202104
1;010150044003;2;2;1;1;1;1;1;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2713;270,529885042144;202104
1;010150044003;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;138,754565385892;202104
1;010150044003;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;246,722237574206;202104
1;010150044003;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;149,37479060752;202104
1;010150044304;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;2;2;2712;136,373535781208;202104
1;010150044304;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;178,84961180123;202104
1;010150044304;2;2;2;2;3;2;3;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;225,012205018254;202104
1;010150044304;2;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2;2;2;2;3;3;3;3;2712;209,991086646273;202104
1;010150044304;1;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;241,10781660206;202104
1;010150044304;2;2;3;2;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;3;1;2;2;2712;126,677671717562;202104
1;010150044304;3;3;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2712;126,677671717562;202104
1;010150045502;2;2;2;2;3;2;2;2;1;2;3;2;3;1;3;2;2;2;2;3;3;3;3;2712;239,181766800565;202104
1;010150045502;3;2;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;1;3;3;3;3;2712;155,330703573786;202104
1;010150045502;3;3;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;2;2;2712;182,377042390456;202104
1;010150045502;2;2;1;2;2;1;3;1;3;2;3;2;3;2;3;2;2;2;2;2;2;3;1;2712;167,219660533146;202104
1;010150045502;3;2;1;2;3;1;2;2;1;2;3;2;3;1;3;2;2;2;2;3;3;3;2;2712;174,956604331635;202104
1;010150045502;3;2;1;2;3;1;2;2;1;2;3;2;1;2;1;2;2;2;1;3;2;3;3;2712;229,325281043351;202104
1;010150045502;1;2;2;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;1;3;1;2712;173,50114750417;202104
1;010150046402;3;3;1;1;2;2;2;2;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;2713;83,5009703448791;202104
1;010150046402;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;83,5009703448791;202104
1;010150046402;3;3;3;3;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;146,401228932531;202104
1;010150046402;1;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;152,324256224683;202104
1;010150046402;2;3;2;2;4;2;4;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;2713;129,978550858541;202104
1;010150046402;2;1;1;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2713;136,627936015284;202104
1;010150046801;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2711;98,7703293721396;202104
1;010150046801;2;2;2;2;2;1;2;1;1;1;3;2;3;2;3;1;2;2;2;3;2;2;3;2711;169,880020349511;202104
1;010150046801;3;2;2;2;3;2;2;1;1;2;3;3;3;3;3;3;2;2;2;3;3;2;3;2711;98,7703293721396;202104
1;010150046801;3;3;2;1;2;2;2;2;2;1;2;3;3;3;3;3;2;2;2;3;3;3;3;2711;132,662022558128;202104
1;010150046801;2;2;2;2;2;2;3;2;2;1;3;3;3;3;3;3;2;2;2;3;1;2;2;2711;114,468649259264;202104
1;010150046801;3;2;2;2;3;2;2;2;1;2;3;3;3;2;3;3;2;2;1;3;3;2;3;2711;217,870171736524;202104
1;010150046801;3;2;2;2;2;2;2;2;2;2;3;2;3;2;3;3;2;2;2;3;3;3;1;2711;123,230039074209;202104
1;010150046803;2;2;2;2;4;2;4;2;2;2;3;3;3;2;3;2;2;2;2;2;3;2;3;2711;121,304569713674;202104
1;010150046803;3;2;2;2;3;2;2;2;1;2;3;3;3;2;3;3;2;2;2;3;3;2;3;2711;112,680076614588;202104
1;010150046803;3;2;3;2;4;2;4;2;2;1;3;3;3;3;3;3;2;2;2;3;3;3;3;2711;152,359534631972;202104
1;010150046803;3;2;1;2;3;1;2;2;1;2;3;2;2;2;3;3;2;2;2;3;3;3;2;2711;144,619326142134;202104
1;010150046803;3;3;2;2;2;2;2;2;2;1;3;3;3;1;3;3;2;2;2;3;3;3;3;2711;97,2270429756999;202104
1;010150046803;3;2;2;2;3;2;2;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;2;2711;125,407171597755;202104
1;010150046803;3;2;2;3;3;2;3;1;1;2;3;2;3;3;3;3;2;2;2;3;2;3;2;2711;166,798952694579;202104
1;010150047203;3;3;2;2;2;1;3;1;2;2;3;2;3;3;3;3;2;2;2;3;3;3;2;2713;157,582196684857;202104
1;010150047203;2;2;2;2;3;1;2;1;1;1;3;1;3;1;3;3;2;2;2;3;3;3;2;2713;126,30398875696;202104
1;010150047203;3;3;2;1;2;1;2;1;1;2;1;1;3;1;3;3;2;2;2;3;1;3;1;2713;278,604636598984;202104
1;010150047203;2;2;1;2;2;1;3;1;1;2;3;1;3;3;3;3;2;2;1;3;3;3;3;2713;196,606211382667;202104
1;010150047203;2;2;3;2;3;2;2;2;3;2;3;2;3;2;3;2;2;2;2;3;2;2;2;2713;126,30398875696;202104
1;010150047203;2;2;2;2;2;1;2;1;1;1;3;1;2;3;2;2;2;2;2;2;2;3;2;2713;221,447237040803;202104
1;010150047203;3;1;2;1;2;1;3;1;2;1;3;1;3;1;3;1;2;2;2;3;3;3;1;2713;260,278404473887;202104
1;010150048903;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;2711;105,625747777893;202104
1;010150048903;2;1;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;114,90053926777;202104
1;010150048903;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;105,625747777893;202104
1;010150048903;3;1;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;2711;114,90053926777;202104
1;010150048903;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2711;98,1159850793695;202104
1;010150048903;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2711;118,971470134566;202104
1;010150048903;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;155,942474586636;202104
1;010150049002;2;2;1;2;3;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;2;2;2712;135,304750260281;202104
